"filename", "language", "YAML", "Markdown", "HTML", "TypeScript", "CSV", "Skill", "Python", "JSON", "PowerShell", "Groovy", "JavaScript", "PostCSS", "C#", "XML", "ASP.NET Razor", "censitive", "Mermaid Radar", "comment", "blank", "total"
"d:\workshops\eShop\_bmad\wds\workflows\wds-1-project-brief\templates\inspiration-analysis.template.md", "Markdown", 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 105
"d:\workshops\eShop\_bmad\wds\workflows\wds-1-project-brief\templates\pitch.template.md", "Markdown", 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 94
"d:\workshops\eShop\_bmad\wds\workflows\wds-1-project-brief\templates\platform-requirements.template.md", "Markdown", 0, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 219
"d:\workshops\eShop\_bmad\wds\workflows\wds-1-project-brief\templates\platform-requirements.template.yaml", "YAML", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 70
"d:\workshops\eShop\_bmad\wds\workflows\wds-1-project-brief\templates\project-brief-dialog\00-context.md", "Markdown", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 71
"d:\workshops\eShop\_bmad\wds\workflows\wds-1-project-brief\templates\project-brief-dialog\02-vision.md", "Markdown", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 86
"d:\workshops\eShop\_bmad\wds\workflows\wds-1-project-brief\templates\project-brief-dialog\03-users.md", "Markdown", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 83
"d:\workshops\eShop\_bmad\wds\workflows\wds-1-project-brief\templates\project-brief-dialog\04-concept.md", "Markdown", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 83
"d:\workshops\eShop\_bmad\wds\workflows\wds-1-project-brief\templates\project-brief-dialog\06-inspiration.md", "Markdown", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 73
"d:\workshops\eShop\_bmad\wds\workflows\wds-1-project-brief\templates\project-brief-dialog\07-positioning.md", "Markdown", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 87
"d:\workshops\eShop\_bmad\wds\workflows\wds-1-project-brief\templates\project-brief-dialog\USAGE.md", "Markdown", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 82
"d:\workshops\eShop\_bmad\wds\workflows\wds-1-project-brief\templates\project-brief-dialog\decisions.md", "Markdown", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 86
"d:\workshops\eShop\_bmad\wds\workflows\wds-1-project-brief\templates\project-brief-dialog\progress-tracker.md", "Markdown", 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 77
"d:\workshops\eShop\_bmad\wds\workflows\wds-1-project-brief\templates\project-brief.template.md", "Markdown", 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 188
"d:\workshops\eShop\_bmad\wds\workflows\wds-1-project-brief\templates\service-agreement.template.md", "Markdown", 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 278
"d:\workshops\eShop\_bmad\wds\workflows\wds-1-project-brief\templates\signoff.template.md", "Markdown", 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 189
"d:\workshops\eShop\_bmad\wds\workflows\wds-1-project-brief\templates\simplified-brief.template.md", "Markdown", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 45
"d:\workshops\eShop\_bmad\wds\workflows\wds-1-project-brief\templates\visual-direction.template.md", "Markdown", 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 210
"d:\workshops\eShop\_bmad\wds\workflows\wds-1-project-brief\workflow-validate.md", "Markdown", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 52
"d:\workshops\eShop\_bmad\wds\workflows\wds-1-project-brief\workflow.md", "Markdown", 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 122
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\SKILL.md", "Skill", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\bmad-skill-manifest.yaml", "YAML", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\data\business-goals-template.md", "Markdown", 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 151
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\data\key-insights-structure.md", "Markdown", 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 223
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\data\mermaid-formatting-guide.md", "Markdown", 0, 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 263
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\data\quality-checklist.md", "Markdown", 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 213
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-00a-documentation-synthesis.md", "Markdown", 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 148
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-00b-business-goals-extract.md", "Markdown", 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 153
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-00c-target-groups-extract.md", "Markdown", 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 150
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-00d-driving-forces-extract.md", "Markdown", 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 144
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-00e-prioritization-extract.md", "Markdown", 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 160
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-00f-gap-analysis.md", "Markdown", 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 152
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-01-overview.md", "Markdown", 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 186
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-02-business-goals.md", "Markdown", 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 181
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-03-target-groups.md", "Markdown", 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 181
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-04-driving-forces.md", "Markdown", 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 192
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-05-prioritization.md", "Markdown", 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 186
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-06a-extract-features.md", "Markdown", 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 132
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-06b-confirm-assessment.md", "Markdown", 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 119
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-06c-make-assessment.md", "Markdown", 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 157
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-06d-generate-document.md", "Markdown", 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 160
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-06e-feature-wrap-up.md", "Markdown", 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 134
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-07a-generate-hub.md", "Markdown", 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 183
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-07b-generate-business-goals.md", "Markdown", 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 139
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-07c-generate-primary-persona.md", "Markdown", 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 137
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-07d-generate-secondary-persona.md", "Markdown", 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 140
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-07e-generate-tertiary-persona.md", "Markdown", 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 135
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-07f-generate-key-insights.md", "Markdown", 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 134
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-07g-quality-check.md", "Markdown", 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 150
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-08a-mermaid-init-structure.md", "Markdown", 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 139
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-08b-mermaid-business-goals.md", "Markdown", 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 140
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-08c-mermaid-platform.md", "Markdown", 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 136
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-08d-mermaid-target-groups.md", "Markdown", 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 141
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-08e-mermaid-driving-forces.md", "Markdown", 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 155
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-08f-mermaid-connections.md", "Markdown", 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 120
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-08g-mermaid-styling.md", "Markdown", 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 152
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-08h-mermaid-quality.md", "Markdown", 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 166
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-09a-finalize-hub.md", "Markdown", 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 125
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-09b-add-cross-references.md", "Markdown", 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 109
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-09c-quality-check.md", "Markdown", 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 111
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-09d-create-handover-package.md", "Markdown", 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 135
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-09e-update-design-log.md", "Markdown", 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 150
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-c\step-09f-provide-activation.md", "Markdown", 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 136
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-v\step-01-target-group-coverage.md", "Markdown", 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 125
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-v\step-02-prioritization-integrity.md", "Markdown", 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 130
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-v\step-03-persona-consistency.md", "Markdown", 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 131
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-v\step-04-feature-impact-alignment.md", "Markdown", 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 130
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\steps-v\step-05-cross-document-coherence.md", "Markdown", 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 157
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\templates\feature-impact.template.md", "Markdown", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 48
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\templates\persona-document.template.md", "Markdown", 0, 344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 486
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\templates\trigger-map.template.md", "Markdown", 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 170
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\workflow-validate.md", "Markdown", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 43
"d:\workshops\eShop\_bmad\wds\workflows\wds-2-trigger-mapping\workflow.md", "Markdown", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 89
"d:\workshops\eShop\_bmad\wds\workflows\wds-3-scenarios\SKILL.md", "Skill", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\workshops\eShop\_bmad\wds\workflows\wds-3-scenarios\bmad-skill-manifest.yaml", "YAML", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\workshops\eShop\_bmad\wds\workflows\wds-3-scenarios\data\quality-checklist.md", "Markdown", 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 162
"d:\workshops\eShop\_bmad\wds\workflows\wds-3-scenarios\data\scenario-outline-template.md", "Markdown", 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 122
"d:\workshops\eShop\_bmad\wds\workflows\wds-3-scenarios\data\validation-standards.md", "Markdown", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 59
"d:\workshops\eShop\_bmad\wds\workflows\wds-3-scenarios\steps-c\step-01-load-context.md", "Markdown", 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 171
"d:\workshops\eShop\_bmad\wds\workflows\wds-3-scenarios\steps-c\step-02-analyze-scope.md", "Markdown", 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 193
"d:\workshops\eShop\_bmad\wds\workflows\wds-3-scenarios\steps-c\step-03-build-strategic-context.md", "Markdown", 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 192
"d:\workshops\eShop\_bmad\wds\workflows\wds-3-scenarios\steps-c\step-04-suggest-scenarios.md", "Markdown", 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 182
"d:\workshops\eShop\_bmad\wds\workflows\wds-3-scenarios\steps-c\step-05-outline-scenario.md", "Markdown", 0, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 329
"d:\workshops\eShop\_bmad\wds\workflows\wds-3-scenarios\steps-c\step-06-generate-overview.md", "Markdown", 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 174
"d:\workshops\eShop\_bmad\wds\workflows\wds-3-scenarios\steps-c\step-07-quality-review.md", "Markdown", 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 188
"d:\workshops\eShop\_bmad\wds\workflows\wds-3-scenarios\steps-c\step-08-update-design-log.md", "Markdown", 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 151
"d:\workshops\eShop\_bmad\wds\workflows\wds-3-scenarios\steps-c\step-09-handover.md", "Markdown", 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 182
"d:\workshops\eShop\_bmad\wds\workflows\wds-3-scenarios\steps-v\step-01-scenario-coverage.md", "Markdown", 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 130
"d:\workshops\eShop\_bmad\wds\workflows\wds-3-scenarios\steps-v\step-02-navigation-patterns.md", "Markdown", 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 149
"d:\workshops\eShop\_bmad\wds\workflows\wds-3-scenarios\steps-v\step-03-outline-completeness.md", "Markdown", 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 151
"d:\workshops\eShop\_bmad\wds\workflows\wds-3-scenarios\steps-v\step-04-cross-scenario-consistency.md", "Markdown", 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 153
"d:\workshops\eShop\_bmad\wds\workflows\wds-3-scenarios\steps-v\step-05-seo-keyword-alignment.md", "Markdown", 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 173
"d:\workshops\eShop\_bmad\wds\workflows\wds-3-scenarios\workflow-validate.md", "Markdown", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 43
"d:\workshops\eShop\_bmad\wds\workflows\wds-3-scenarios\workflow.md", "Markdown", 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 108
"d:\workshops\eShop\_bmad\wds\workflows\wds-4-ux-design\SKILL.md", "Skill", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\workshops\eShop\_bmad\wds\workflows\wds-4-ux-design\bmad-skill-manifest.yaml", "YAML", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\workshops\eShop\_bmad\wds\workflows\wds-4-ux-design\data\delivery-templates.md", "Markdown", 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 189
"d:\workshops\eShop\_bmad\wds\workflows\wds-4-ux-design\data\design-deliveries-guide.md", "Markdown", 0, 344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 490
"d:\workshops\eShop\_bmad\wds\workflows\wds-4-ux-design\data\guides\DESIGN-LOOP-GUIDE.md", "Markdown", 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 180
"d:\workshops\eShop\_bmad\wds\workflows\wds-4-ux-design\data\guides\HTML-VS-VISUAL-STYLES.md", "Markdown", 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 80, 244
"d:\workshops\eShop\_bmad\wds\workflows\wds-4-ux-design\data\guides\NANO-BANANA-PROMPT-GUIDE.md", "Markdown", 0, 354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 469
"d:\workshops\eShop\_bmad\wds\workflows\wds-4-ux-design\data\guides\SKETCH-TEXT-ANALYSIS-GUIDE.md", "Markdown", 0, 373, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 533
"d:\workshops\eShop\_bmad\wds\workflows\wds-4-ux-design\data\guides\SKETCH-TEXT-QUICK-REFERENCE.md", "Markdown", 0, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 223
"d:\workshops\eShop\_bmad\wds\workflows\wds-4-ux-design\data\guides\TRANSLATION-ORGANIZATION-GUIDE.md", "Markdown", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 514
"d:\workshops\eShop\_bmad\wds\workflows\wds-4-ux-design\data\guides\WDS-SPECIFICATION-PATTERN.md", "Markdown", 0, 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 437
"d:\workshops\eShop\_bmad\wds\workflows\wds-4-ux-design\data\handoff-dialog-scripts.md", "Markdown", 0, 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 277
"d:\workshops\eShop\_bmad\wds\workflows\wds-4-ux-design\data\modular-architecture\00-MODULAR-ARCHITECTURE-GUIDE.md", "Markdown", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 72
"d:\workshops\eShop\_bmad\wds\workflows\wds-4-ux-design\data\modular-architecture\00-foundation\agent-designer-collaboration.md", "Markdown", 0, 327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 489
"d:\workshops\eShop\_bmad\wds\workflows\wds-4-ux-design\data\modular-architecture\01-core-concepts\complexity-detection.md", "Markdown", 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 124
"d:\workshops\eShop\_bmad\wds\workflows\wds-4-ux-design\data\modular-architecture\01-core-concepts\content-placement-rules.md", "Markdown", 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 145
"d:\workshops\eShop\_bmad\wds\workflows\wds-4-ux-design\data\modular-architecture\01-core-concepts\three-tier-overview.md", "Markdown", 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 145
"d:\workshops\eShop\_bmad\wds\workflows\wds-4-ux-design\data\modular-architecture\02-workflows\01-what-are-storyboards.md", "Markdown", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 71
"d:\workshops\eShop\_bmad\wds\workflows\wds-4-ux-design\data\modular-architecture\02-workflows\01-when-to-use.md", "Markdown", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 69
"d:\workshops\eShop\_bmad\wds\workflows\wds-4-ux-design\data\modular-architecture\02-workflows\02-file-structure.md", "Markdown", 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 87
"d:\workshops\eShop\_bmad\wds\workflows\wds-4-ux-design\data\modular-architecture\02-workflows\complexity-router-workflow.md", "Markdown", 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 156
"d:\workshops\eShop\_bmad\wds\workflows\wds-4-ux-design\data\modular-architecture\02-workflows\page-specification-workflow.md", "Markdown", 0, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 313
